date,upper_vel_spikes,lower_vel_spikes,upper_vel_flip_rate,lower_vel_flip_rate,upper_vel_deriv_std,lower_vel_deriv_std,upper_err_spikes,lower_err_spikes,upper_err_flip_rate,lower_err_flip_rate,upper_err_deriv_std,lower_err_deriv_std,upper_cur_spikes,lower_cur_spikes,upper_cur_flip_rate,lower_cur_flip_rate,upper_cur_deriv_std,lower_cur_deriv_std,upper_vel_spikes_norm,lower_vel_spikes_norm,upper_vel_flip_rate_norm,lower_vel_flip_rate_norm,upper_err_spikes_norm,lower_err_spikes_norm,upper_err_flip_rate_norm,lower_err_flip_rate_norm,upper_cur_spikes_norm,lower_cur_spikes_norm,upper_cur_flip_rate_norm,lower_cur_flip_rate_norm,upper_vel_deriv_std_norm,lower_vel_deriv_std_norm,upper_err_deriv_std_norm,lower_err_deriv_std_norm,upper_cur_deriv_std_norm,lower_cur_deriv_std_norm,oscillation_score
2024-01-05,260,9,5842,5870,0.002154769713668771,0.012482454191803273,12,18,6,0,2.906672607558609,0.032276729138714925,1,135,0,459,0.7607477870093023,2.3373986452275717,0.9084507042253521,0.0205761316872428,0.10118167743966973,0.1014646089275565,0.03428571428571429,0.053973013493253376,0.0018915510718789407,0.0,0.0009380863039399625,0.14843320505772403,0.0,0.09090909090909091,0.0037130585363763856,0.026191240263458284,0.8356733163327663,0.7613280352592949,0.20825829506223836,0.3788274661672378,0.11915412325420933
2024-01-06,203,60,5962,5991,0.0021237004276914136,0.004168217594830598,13,24,10,0,3.521504394444472,0.0372699565135954,102,152,97,505,9.734697089565428,2.4534874890738196,0.7077464788732394,0.23045267489711935,0.10328088236580395,0.10358064093035457,0.037142857142857144,0.07196401799100449,0.0031525851197982345,0.0,0.09568480300187618,0.16712479384277076,0.01742254153569825,0.10001980590215884,0.003602705304408946,0.005186777827516723,1.0,0.8791058921971256,1.0,0.3976422467158406,0.13872576656004404
2024-01-07,266,98,5846,5995,0.0021566297541549487,0.0028788815941432184,6,18,6,0,2.555127578738268,0.032276729138714925,281,148,798,465,22.805465240351193,2.283975956933399,0.9295774647887324,0.3868312757201646,0.10125165093720753,0.10365059240152144,0.017142857142857144,0.053973013493253376,0.0018915510718789407,0.0,0.26360225140712945,0.16272677295217153,0.14333183655141446,0.09209744503862151,0.003719665108519356,0.0019294962625915628,0.7346035228821227,0.7613280352592949,1.0,0.37016913067806273,0.12367266864627417
2024-01-08,252,71,5906,5960,0.0022453858958819926,0.0036964482094536018,9,20,7,0,2.72583209854065,0.034022659832888,254,134,1423,477,18.474689848134595,2.6147047448577,0.8802816901408451,0.2757201646090535,0.10230125340027464,0.10303851702881127,0.025714285714285714,0.05997001499250375,0.0022068095838587644,0.0,0.23827392120075047,0.14733369983507422,0.25559048046699595,0.0944741532976827,0.004034913006513453,0.003994935110749864,0.7836813625415631,0.8025102126534509,1.0,0.4237710906919167,0.14016844239496648
2024-01-09,257,85,5835,5931,0.0021000939944503805,0.0030714618373102057,10,22,9,0,3.2662273625027964,0.035683266671016144,96,140,152,473,8.424637924191494,2.6952277459020744,0.897887323943662,0.3333333333333333,0.10105922381897856,0.1025313688628514,0.02857142857142857,0.06596701649175413,0.0028373266078184113,0.0,0.0900562851782364,0.15393073117097306,0.027301302200269422,0.09368191721132897,0.003518858955147167,0.002416016514490376,0.9390459196614216,0.8416798117778492,1.0,0.4368216349437947,0.13266907429652836
2024-01-10,243,82,5856,5992,0.0024395304333062573,0.003847430441706884,27,22,10,0,3.0522421789591823,0.035683266671016144,1,139,0,500,0.7607477870093023,2.415842319702061,0.8485915492957746,0.32098765432098764,0.10142658468105205,0.10359812879814628,0.07714285714285714,0.06596701649175413,0.0031525851197982345,0.0,0.0009380863039399625,0.15283122594832327,0.0,0.09902951079421668,0.0047244839605805914,0.004376365274405945,0.8775248155945398,0.8416798117778492,0.20825829506223836,0.39154100927580976,0.12437345739316845
2024-01-11,0,5,310,325,0.002210823812128971,0.002413132754873563,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.00411522633744856,0.004408330344881876,0.0044943820224719105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039121539045355435,0.000752863401002694,0.0,0.0,0.0,0.0,0.0015267119664503434
2024-01-11,272,205,5406,5528,0.0020899648872166393,0.0023700443719080425,39,8,2,0,1.3115343112337534,0.021818542458227765,14,74,7,277,3.1978101149088105,1.1744762842921839,0.9507042253521126,0.8271604938271605,0.0935545662080487,0.09548375814278844,0.11142857142857143,0.0239880059970015,0.0006305170239596469,0.0,0.013133208255159476,0.08136338647608576,0.0012572968118545128,0.05486234897999604,0.0034828819545491252,0.000644008148825449,0.37706834423072244,0.5146453344313502,0.8754156026950703,0.1903500182822268,0.06916674396286344
2024-01-12,71,54,5707,5704,0.002494745032254718,0.0025130601195794307,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.24295774647887325,0.205761316872428,0.09882007189776872,0.09856162287413107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004920597558111901,0.0010053123845992487,0.0,0.0,0.0,0.0,0.02986620654487245
2024-01-13,280,290,5790,5724,0.0020680945057969104,0.002094089688998406,1,0,0,0,0.637242156330686,0.0,236,4,3003,179,21.831464839685488,0.31805244842623676,0.9788732394366197,1.0,0.10027202197167823,0.09891138022996546,0.002857142857142857,0.0,0.0,0.0,0.22138836772983114,0.0043980208905992305,0.539380332285586,0.03545256486432957,0.0034052017891347476,0.0,0.18320820332606716,0.0,1.0,0.051547477103062414,0.10414728431117073
2024-01-14,457,335,5734,5655,0.0017326943573876816,0.0024835048824585456,1,0,0,0,0.637242156330686,0.0,201,4,5786,189,0.7792951383288813,0.32187825478441207,1.0,1.0,0.09929239300614892,0.09770471735233682,0.002857142857142857,0.0,0.0,0.0,0.18855534709193245,0.0043980208905992305,1.0,0.0374331550802139,0.0022139130544566767,0.0009306462549251164,0.18320820332606716,0.0,0.2133357199719064,0.05216753416165327,0.14993212407580372
2024-01-15,201,9,5943,5894,0.002284126223514106,0.028795042144611142,16,28,12,0,3.4081940828865203,0.04025615400092481,76,186,4881,621,3.9680729370968404,2.875742019814708,0.7007042253521126,0.0205761316872428,0.10294850825249936,0.10188431775455778,0.045714285714285714,0.08395802098950525,0.0037831021437578815,0.0,0.07129455909943715,0.2045079714128642,0.8766951055231252,0.12299465240641712,0.004172512575579728,0.06740213640424221,0.9798615931306122,0.9495428889620109,1.0,0.46607799013719126,0.22373793707636874
2024-01-16,254,22,5845,5826,0.002590468517435203,0.006049602711187609,12,22,8,0,3.429420830222707,0.035683266671016144,112,187,2883,554,2.0772086074524987,2.5366761666854263,0.8873239436619719,0.07407407407407407,0.10123415756282308,0.10069514274472086,0.03428571428571429,0.06596701649175413,0.0025220680958385876,0.0,0.1050656660412758,0.205607476635514,0.5178266726537943,0.10972469795999208,0.005260592367537267,0.00993976777952858,0.9859643190775457,0.8416798117778492,0.5686456542677711,0.4111248231765367,0.18707522650050684
2024-01-17,252,12,5822,5876,0.002242839391245701,0.015793854089964025,17,24,10,0,3.739026047855493,0.0372699565135954,224,251,2133,615,1.5035563004948524,2.718743024334506,0.8802816901408451,0.03292181069958848,0.10083180995198068,0.10156953613430683,0.04857142857142857,0.07196401799100449,0.0031525851197982345,0.0,0.2101313320825516,0.2759758108851017,0.38311629995509655,0.12180629827688651,0.004025868221350395,0.034556912079512184,1.0,0.8791058921971256,0.41160562937965617,0.44063280911511704,0.1757147002041979
2024-01-18,165,14,5901,5935,0.002980047565250707,0.01978953002212008,16,20,11,0,3.237840422026249,0.034022659832888,200,201,3005,532,1.6597156930993164,2.8228410538628594,0.573943661971831,0.0411522633744856,0.10221378652835239,0.10260132033401828,0.045714285714285714,0.05997001499250375,0.0034678436317780582,0.0,0.18761726078799248,0.22100054975261132,0.5397395599461159,0.10536739948504655,0.006644316057375829,0.04465128743728425,0.930884626013527,0.8025102126534509,0.45435499969279347,0.4575042113638289,0.18423285462010225
2024-01-19,289,27,5904,6030,0.0022249653835576177,0.005579774717638884,13,22,9,0,3.2684152168522838,0.035683266671016144,147,217,4399,590,2.061263117839512,2.7196283957528435,1.0,0.09465020576131687,0.10226626665150575,0.10426266777423163,0.037142857142857144,0.06596701649175413,0.0028373266078184113,0.0,0.1378986866791745,0.23859263331500824,0.7901212393354289,0.11685482273717568,0.003962382548778828,0.008752829649160574,0.9396749315064896,0.8416798117778492,0.5642805012729947,0.44077630325622585,0.2106093291081685
2024-01-20,222,18,6030,6038,0.0022589680392228295,0.010453264737436076,13,24,10,0,2.8469361852453576,0.0372699565135954,56,166,5404,531,2.9117269069045855,2.8848099517949013,0.7746478873239436,0.05761316872427984,0.10447043182394668,0.10440257071656538,0.037142857142857144,0.07196401799100449,0.0031525851197982345,0.0,0.0525328330206379,0.18251786695986805,0.9706331387516839,0.1051693404634581,0.0040831546499100445,0.0210648485409538,0.8184989933592894,0.8791058921971256,0.7970989750790809,0.4675476503093863,0.21649832768316118
2024-01-21,266,69,5935,6066,0.0022455850783543118,0.0037358364538139887,13,20,8,0,2.7633645329903636,0.034022659832888,31,118,5685,485,2.8110988072722156,2.683465225399786,0.9295774647887324,0.2674897119341564,0.10280856125742376,0.10489223101473352,0.037142857142857144,0.05997001499250375,0.0025220680958385876,0.0,0.029080675422138838,0.1297416162726773,1.0,0.09605862547039018,0.004035620471422293,0.004094442610859576,0.7944720012550777,0.8025102126534509,0.7695515581524062,0.4349152567370989,0.21613336479951611
2024-01-22,247,111,5974,6144,0.002177021231538278,0.0030726496665228536,18,22,9,0,3.2229962377011554,0.035683266671016144,58,108,5795,481,4.740256173931142,2.5500630484617828,0.8626760563380281,0.4403292181069959,0.10349080285841737,0.10625628470248764,0.05142857142857143,0.06596701649175413,0.0028373266078184113,0.0,0.054409005628517824,0.11874656404617923,1.0,0.09526638938403645,0.003792092438696215,0.002419017356935305,0.9266168977833342,0.8416798117778492,1.0,0.4132944652757019,0.22964773456335694
2024-01-23,243,17,5913,5988,0.0021786557026458,0.007524843455590389,13,18,7,0,2.4850798685437794,0.032276729138714925,141,152,4514,479,7.9837084240305405,2.327115189534945,0.8485915492957746,0.053497942386831275,0.10242370702096582,0.10352817732697941,0.037142857142857144,0.053973013493253376,0.0022068095838587644,0.0,0.13227016885553472,0.16712479384277076,0.8107768298158958,0.09487027134085958,0.0037978978237766413,0.013666705116272316,0.714464687112479,0.7613280352592949,1.0,0.37716080332757423,0.1888468216839251
2024-01-24,30,3,20,24,0.001152336205217591,0.008432413711389844,16,2,0,0,1.1651304726160927,0.049844478627922684,2,5,547,41,3.6094128340485794,3.93089770906754,0.09859154929577464,0.0,0.0,0.0,0.045714285714285714,0.005997001499250375,0.0,0.0,0.001876172607879925,0.005497526113249038,0.09824876515491693,0.008120419885125768,0.00015257190109722594,0.015959522397038493,0.33497699172569123,1.0,0.9880937885469359,0.6370894506716344,0.04373622527737197
2024-01-24,264,7,5905,6028,0.0023393897394746914,0.032616601829006955,9,18,8,0,2.730071804073265,0.03305797667903452,40,140,5005,468,3.2837277222192527,2.590402710711986,0.9225352112676056,0.012345679012345678,0.1022837600258902,0.10422769203864819,0.025714285714285714,0.053973013493253376,0.0025220680958385876,0.0,0.0375234521575985,0.15393073117097306,0.8989672204759767,0.09269162210338681,0.004368799918667664,0.07705663756034689,0.7849002850901505,0.7797557282379259,0.8989359529607502,0.4198324052490515,0.20474980989071798
2024-01-25,207,63,5931,5972,0.002122898170592223,0.004667605331371292,22,28,12,0,2.91747148971747,0.04025615400092481,55,177,5192,612,2.8732569024672885,3.183044962367051,0.721830985915493,0.24279835390946503,0.10273858775988594,0.1032483714423119,0.06285714285714286,0.08395802098950525,0.0037831021437578815,0.0,0.051594746716697934,0.19461242440901594,0.9325550067355186,0.12121212121212122,0.0035998558129906673,0.006448393470852903,0.8387780133127134,0.9495428889620109,0.7865676299053482,0.5158832705973868,0.2151922310882267
2024-01-26,237,15,5863,5836,0.002271016085540244,0.010768145907020538,15,20,10,0,3.161011491204546,0.034022659832888,31,144,5377,547,2.782235722630997,2.489085061976881,0.8274647887323944,0.04526748971193416,0.10154903830174321,0.10087002142263804,0.04285714285714286,0.05997001499250375,0.0031525851197982345,0.0,0.029080675422138838,0.1583287520615723,0.9657835653345308,0.10833828480887304,0.0041259474212337575,0.021860340661148024,0.9087961777847463,0.8025102126534509,0.7616501525876945,0.40341162558157423,0.22426614200599507
2024-01-27,234,73,5932,5990,0.0022167559856445403,0.0050586492163686115,27,28,11,0,3.024358355361147,0.04025615400092481,66,228,4136,629,3.046744634597921,2.7620493114724476,0.8169014084507042,0.2839506172839506,0.1027560811342704,0.10356315306256285,0.07714285714285714,0.08395802098950525,0.0034678436317780582,0.0,0.06191369606003752,0.25068719076415613,0.7428828019757522,0.12457912457912458,0.003933224054667471,0.007436297350834084,0.8695081689045709,0.9495428889620109,0.8340607148997553,0.4476515566698287,0.19943920696077677
2024-01-28,255,7,5787,5864,0.0020040989684958,0.016378769745797037,23,20,9,0,2.604468007517594,0.034022659832888,61,164,3474,488,2.3269657088573923,2.1641577538597865,0.8908450704225352,0.012345679012345678,0.10021954184852487,0.10135968172080619,0.06571428571428571,0.05997001499250375,0.0028373266078184113,0.0,0.05722326454033771,0.18031885651456844,0.6239784463403683,0.09665280253515547,0.0031778996754712073,0.03603459902982246,0.7487889800402758,0.8025102126534509,0.6370178388557148,0.35074992447472,0.17315748594233593
2024-01-29,283,70,5956,5883,0.0025678593235400524,0.0037269803258766594,23,20,8,0,2.772666409607116,0.034022659832888,178,195,1624,534,1.2955304992320094,2.4409488473103207,0.9894366197183099,0.2716049382716049,0.10317592211949723,0.10169195120884886,0.06571428571428571,0.05997001499250375,0.0025220680958385876,0.0,0.1669793621013133,0.21440351841671249,0.291692860350247,0.10576351752822341,0.005180288056059794,0.004072069154870212,0.7971463065965961,0.8025102126534509,0.3546575850478151,0.3956100807872159,0.14586600354264245
2024-01-30,227,14,5969,6061,0.0022928483121102974,0.0406085875355906,18,28,11,0,3.469881285232316,0.04025848411142373,209,206,1766,625,1.922307716766382,3.5529763723499723,0.7922535211267606,0.0411522633744856,0.10340333598649512,0.10480479167577493,0.05142857142857143,0.08395802098950525,0.0034678436317780582,0.0,0.19606003752345216,0.22649807586586038,0.3171980242478671,0.12378688849277085,0.004203492066604964,0.09724698956736588,0.9975967686799837,0.9495978504929782,0.5262408047910044,0.5758388879182224,0.16990710559357491
2024-01-31,212,12,6055,6068,0.001991980111427553,0.01288015183713525,13,22,9,0,3.478600220515238,0.035683266671016144,233,209,2257,567,1.6127796917573756,2.823035722044833,0.7394366197183099,0.03292181069958848,0.10490776618355797,0.10492720675031697,0.037142857142857144,0.06596701649175413,0.0028373266078184113,0.0,0.21857410881801126,0.2297965915338098,0.4053884149079479,0.11229946524064172,0.0031348553954640267,0.02719595370344861,1.0,0.8416798117778492,0.4415060479331849,0.4575357616748001,0.17849416308629798
2024-02-01,238,15,6074,6055,0.0026171838533407326,0.01655455656269688,13,26,11,0,3.7614443167826805,0.03879180063796644,228,224,3723,665,1.757205156589379,3.043349626334799,0.8309859154929577,0.04526748971193416,0.10524014029686256,0.10469986446902461,0.037142857142857144,0.07796101949025487,0.0034678436317780582,0.0,0.21388367729831145,0.2462891698735569,0.6687022900763359,0.13170924935630818,0.00535548105157138,0.03647869363180322,1.0,0.9150024228585479,0.4810432001708903,0.49324253265885415,0.2061084409422471
2024-02-02,255,8,5911,5923,0.0026274466404298644,0.020095765041611206,12,20,8,0,3.3668746705701,0.034022659832888,136,192,3426,564,2.1548884786817397,2.760861993644654,0.8908450704225352,0.01646090534979424,0.1023887202721969,0.10239146592051764,0.03428571428571429,0.05997001499250375,0.0025220680958385876,0.0,0.1275797373358349,0.21110500274876307,0.6153569824876516,0.11170528817587641,0.005391932862054079,0.045424936573732116,0.9679821918421451,0.8025102126534509,0.5899108854246751,0.4474591253936505,0.19553618615532697
2024-02-03,276,34,5907,5872,0.002586691606949366,0.004857732245394242,12,22,11,0,3.7388539686751843,0.035683266671016144,91,219,4525,581,2.9661374308695003,2.76371250098154,0.9647887323943662,0.12345679012345678,0.1023187467746591,0.10149958466313995,0.03428571428571429,0.06596701649175413,0.0034678436317780582,0.0,0.08536585365853659,0.24079164376030787,0.8127525819488101,0.11507229154287978,0.0052471773737306,0.006928715816395804,1.0,0.8416798117778492,0.8119941126632769,0.44792111354185477,0.21877190036990188
2024-02-04,56,50,5769,5770,0.0030283261552884006,0.0030558803950012157,5,6,2,0,1.819795442593809,0.023650290787040028,101,87,876,176,0.8226735445198609,1.5657920153331906,0.19014084507042253,0.18930041152263374,0.09990466110960473,0.09971582214838456,0.014285714285714285,0.017991004497751123,0.0006305170239596469,0.0,0.0947467166979362,0.09565695437053326,0.15734171531207902,0.034858387799564274,0.0068157940388580305,0.00237665272975082,0.5231942835959583,0.5578517371083614,0.22521076327813186,0.25377144071024055,0.10024745267547416
2024-02-04,126,51,65,110,0.0013228573598461607,0.0037830247046975406,6,16,7,0,4.267438697108996,0.04942793832630372,94,86,2865,390,2.4031605743996107,3.996944369382322,0.43661971830985913,0.1934156378600823,0.00012245362069116322,0.0007344904472522187,0.017142857142857144,0.047976011994003,0.0022068095838587644,0.0,0.08818011257035648,0.09455744914788346,0.5145936237090256,0.07724301841948901,0.0007582363037422035,0.004213655461196581,1.0,1.0,0.6578765427011786,0.6477937817565107,0.1560090672718923
2024-02-05,307,109,5863,5868,0.002529938691362023,0.003011959222574692,10,18,7,0,3.05431675245727,0.032276729138714925,153,210,3942,575,1.8777891028229985,2.7573327791501736,1.0,0.43209876543209874,0.10154903830174321,0.10142963319197307,0.02857142857142857,0.053973013493253376,0.0022068095838587644,0.0,0.14352720450281425,0.23089609675645958,0.7080377189043556,0.11388393741334918,0.005045599916713955,0.002265693580872216,0.8781212590022406,0.7613280352592949,0.5140536242343167,0.4468871376468302,0.1955668480326734
2024-02-06,265,14,5850,5871,0.0020016521826116368,0.012715828251511619,16,26,11,0,3.288552399496636,0.03879180063796644,55,169,5042,568,3.1217957123699103,2.710576331748474,0.926056338028169,0.0411522633744856,0.10132162443474534,0.10148209679534823,0.045714285714285714,0.07796101949025487,0.0034678436317780582,0.0,0.051594746716697934,0.1858163826278175,0.9056129321957791,0.11249752426223014,0.003169209075679293,0.026780818947381227,0.9454644057521422,0.9150024228585479,0.8546063014479903,0.43930921484263386,0.222170565936116
2024-02-07,383,92,5804,5637,0.0018358658199098662,0.00282214155348952,9,16,7,0,2.7347400361926506,0.030430792064675676,33,122,5899,467,3.4488712624342766,2.2244047610399242,1.0,0.36213991769547327,0.10051692921306056,0.09738993573208586,0.025714285714285714,0.047976011994003,0.0022068095838587644,0.0,0.03095684803001876,0.13413963716327654,1.0,0.09249356308179837,0.0025803619115185345,0.0017861524884970957,0.7862424097609764,0.7177869552523711,0.9441447760595711,0.36051429270553537,0.2137720190375489
2024-02-08,230,20,5863,5580,0.002042498409727449,0.010096082298474284,17,20,8,0,2.8310271798604854,0.034022659832888,46,167,5332,530,3.4407567252983156,2.4399807843739736,0.8028169014084507,0.06584362139917696,0.10154903830174321,0.09639312726795786,0.04857142857142857,0.05997001499250375,0.0025220680958385876,0.0,0.043151969981238276,0.18361737218251786,0.9577009429726089,0.10497128144186968,0.0033142884694957746,0.020162489673191647,0.8139251272640987,0.8025102126534509,0.9419233832431714,0.39545318464542356,0.21315652293034312
2024-02-09,316,16,5819,5842,0.0019603604764613877,0.04670758444293664,20,20,6,0,2.201372038633129,0.034022659832888,38,110,5554,502,3.1345815455507484,2.6722144323610073,1.0,0.04938271604938271,0.10077932982882733,0.10097494862938836,0.05714285714285714,0.05997001499250375,0.0018915510718789407,0.0,0.03564727954971857,0.12094557449147883,0.9975752132914234,0.09942562883739355,0.003022547410185899,0.11265503695008276,0.6328982036789899,0.8025102126534509,0.8581064835906943,0.4330918153536812,0.19889599910609432
2024-02-10,215,104,5892,5793,0.0022080303702240863,0.0028830819285220566,17,22,13,0,3.4913356898816863,0.035683266671016144,30,147,5663,538,3.382178408756084,2.6488356901123002,0.75,0.411522633744856,0.10205634615889232,0.1001180431075941,0.04857142857142857,0.06596701649175413,0.004098360655737705,0.0,0.028142589118198873,0.1616272677295217,1.0,0.10655575361457714,0.0039022320369154775,0.00194010767166679,1.0,0.8416798117778492,0.9258872927818895,0.42930276990936317,0.23697056298904695
2024-02-11,241,134,5856,5427,0.002318793025396583,0.0029438326953884746,15,24,11,0,3.2139476783281995,0.0372699565135954,35,167,5602,590,3.2537397053284445,2.4767778224830903,0.8415492957746479,0.5349794238683128,0.10142658468105205,0.09371748349582477,0.04285714285714286,0.07196401799100449,0.0034678436317780582,0.0,0.03283302063789869,0.18361737218251786,1.0,0.11685482273717568,0.00429564361993312,0.0020935838430166578,0.924015421580074,0.8791058921971256,0.8907265918865247,0.4014169635403064,0.22898309166960026
2024-02-12,273,12,5920,5813,0.0022562484352221827,0.014791209641816334,18,24,9,0,3.3145637521366353,0.0372699565135954,34,135,5825,552,3.2903161990906655,2.492032007621752,0.954225352112676,0.03292181069958848,0.10254616064165697,0.1004678004634285,0.05142857142857143,0.07196401799100449,0.0028373266078184113,0.0,0.03189493433395872,0.14843320505772403,1.0,0.10932857991681522,0.004073495042947668,0.032023906505026636,0.9529427138582713,0.8791058921971256,0.9007395795814618,0.40388924370369406,0.23222971896044414
2024-02-13,276,79,5829,5922,0.0022100453851293025,0.004391583679820094,45,22,9,0,2.4547232912481745,0.035683266671016144,30,156,5677,535,2.5702366356257325,2.4049911300160014,0.9647887323943662,0.30864197530864196,0.10095426357267186,0.10237397805272593,0.12857142857142856,0.06596701649175413,0.0028373266078184113,0.0,0.028142589118198873,0.17152281473336997,1.0,0.10596157654981185,0.0039093890538940855,0.005751073116314914,0.7057371195305084,0.8416798117778492,0.7036144025422888,0.389782332508343,0.2072048424049977
2024-02-14,274,106,5862,5934,0.0022694114025092527,0.002835120490829631,16,20,7,0,2.807272580548315,0.034022659832888,34,156,5723,523,2.772488037215247,2.013425925441399,0.9577464788732394,0.41975308641975306,0.10153154492735876,0.10258383246622656,0.045714285714285714,0.05997001499250375,0.0022068095838587644,0.0,0.03189493433395872,0.17152281473336997,1.0,0.10358486829075064,0.004120247838730244,0.0018189415002889972,0.8070956395764465,0.8025102126534509,0.7589816777263115,0.32632047734250724,0.21721121439217783
2024-02-15,121,11,5906,5881,0.0028260502652017764,0.029019957457248405,17,24,13,0,3.9691373332093898,0.0372699565135954,47,153,5597,563,3.389556976328722,2.912730322709245,0.41901408450704225,0.02880658436213992,0.10230125340027464,0.10165697547326542,0.04857142857142857,0.07196401799100449,0.004098360655737705,0.0,0.04409005628517824,0.16822429906542055,1.0,0.11150722915428798,0.006097341795172188,0.06797034554532891,1.0,0.8791058921971256,0.9279072104588374,0.4720727677468957,0.2375307669387889
2024-02-16,7,4,2189,2227,0.0034148319523540395,0.0035928818877027525,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.017605633802816902,0.0,0.037278380813266974,0.037756306562322386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008188602023934625,0.003733292939580904,0.0,0.0,0.0,0.0,0.011640736920082367
2024-02-16,242,75,3663,3664,0.0024364742550739634,0.0037435235584174545,11,24,9,0,3.8991099090802166,0.041539155911812196,41,125,5363,551,3.2026675957893582,3.0562311626854575,0.8450704225352113,0.29218106995884774,0.06306361465594906,0.0628863725790233,0.03142857142857143,0.07196401799100449,0.0028373266078184113,0.0,0.038461538461538464,0.13743815283122596,0.9632689717108217,0.10913052089522678,0.004713628894723978,0.004113862734162712,1.0,0.9798057238314274,0.876745360998354,0.49533027228599247,0.22162979650162648
2024-02-17,295,50,5866,5858,0.0024963554840666566,0.005123754653766338,17,26,10,0,3.707547702017508,0.03879180063796644,35,153,5573,556,2.8318218088911915,2.567622208966372,1.0,0.18930041152263374,0.10160151842489656,0.10125475451405587,0.04857142857142857,0.07796101949025487,0.0031525851197982345,0.0,0.03283302063789869,0.16822429906542055,1.0,0.11012081600316895,0.004926317630420765,0.007600774834514789,1.0,0.9150024228585479,0.775224577593851,0.416140317991309,0.23698628209801398
2024-02-18,234,8,5914,5914,0.0025719394121559457,0.02975927047270938,14,20,9,0,3.62575140247682,0.034022659832888,23,123,5860,485,2.6327332394183234,2.5307369459766207,0.8169014084507042,0.01646090534979424,0.10244120039535026,0.10223407511039216,0.04,0.05997001499250375,0.0028373266078184113,0.0,0.021575984990619138,0.13523914238592633,1.0,0.09605862547039018,0.005194779891044528,0.06983809038041178,1.0,0.8025102126534509,0.7207231426205114,0.41016224029119164,0.2364836495101356
2024-02-19,338,9,5858,5910,0.002471972807150774,0.00858360513223537,12,20,8,0,3.072795885478839,0.034022659832888,33,161,5755,566,3.411706564917662,2.490032156054106,1.0,0.0205761316872428,0.10146157142982096,0.1021641236392253,0.03428571428571429,0.05997001499250375,0.0025220680958385876,0.0,0.03095684803001876,0.17702034084661902,1.0,0.11210140621905328,0.004839714185344928,0.016341481039031287,0.8834340411624783,0.8025102126534509,0.9339707648123727,0.40356512325311156,0.22532970381031414
2024-02-20,290,68,5906,5858,0.0025691688577118895,0.003924864992932147,13,22,9,0,3.1535933731182215,0.035683266671016144,42,182,5847,519,2.4715760823346424,2.4346561538924303,1.0,0.26337448559670784,0.10230125340027464,0.10125475451405587,0.037142857142857144,0.06596701649175413,0.0028373266078184113,0.0,0.039399624765478425,0.200109950522265,1.0,0.10279263220439691,0.005184939316096454,0.0045719901045974815,0.9066634562233202,0.8416798117778492,0.6766056107072514,0.3945902097832971,0.22736028198177183
2024-02-21,277,20,5856,5836,0.0025805042428958713,0.006457692838489246,15,22,9,0,3.015438277972096,0.035683266671016144,28,134,5877,538,3.13802731426789,2.584132553803648,0.9683098591549296,0.06584362139917696,0.10142658468105205,0.10087002142263804,0.04285714285714286,0.06596701649175413,0.0028373266078184113,0.0,0.02626641651031895,0.14733369983507422,1.0,0.10655575361457714,0.005225200826823152,0.01097073600486233,0.8669436314901168,0.8416798117778492,0.8590497790303456,0.4188161867880259,0.22336506160151054
2024-02-22,261,17,5963,5889,0.0026510781612848894,0.009137601821278632,13,24,11,0,3.4457376452023074,0.0372699565135954,28,145,5645,540,2.8476034664517518,2.5845222887585506,0.9119718309859155,0.053497942386831275,0.10329837574018841,0.10179687841559917,0.037142857142857144,0.07196401799100449,0.0034678436317780582,0.0,0.02626641651031895,0.1594282572842221,1.0,0.10695187165775401,0.0054758683185868896,0.017741056635530692,0.9906554311245415,0.8791058921971256,0.779544880791497,0.4188793520105026,0.2363932540088133
2024-02-23,257,149,5782,5845,0.0026154544766045975,0.0027783060229032742,8,20,10,0,3.002936702571619,0.034022659832888,83,159,5556,515,3.0000192323194033,2.396578123224805,0.897887323943662,0.5967078189300411,0.1001320749766026,0.10102741223276351,0.022857142857142857,0.05997001499250375,0.0031525851197982345,0.0,0.07786116322701689,0.17482133040131942,0.9979344409519533,0.10200039611804318,0.005349338576579811,0.0016754096987268814,0.8633494073084413,0.8025102126534509,0.8212694156271326,0.3884188175375168,0.22241317405931704
2024-02-24,307,47,5795,5876,0.002503835402096235,0.003398686520157984,9,18,6,0,2.485892622839879,0.032276729138714925,98,126,5759,493,3.4178558443665925,2.0630743204541346,1.0,0.17695473251028807,0.10035948884360049,0.10156953613430683,0.025714285714285714,0.053973013493253376,0.0018915510718789407,0.0,0.09193245778611632,0.13853765805387575,1.0,0.09764309764309764,0.004952885126372137,0.003242692358847712,0.7146983553543783,0.7613280352592949,0.9356541590670311,0.33436710461353214,0.20730137382403183
