axis,error_code,start_time,end_time,duration_sec,log_entries
Lower/Y north,7901.0,2025-04-26 06:22:39.696,2025-04-26 06:22:51.762,12.066,2
Lower/Y north,7490.0,2025-04-26 06:56:34.658,2025-04-26 06:57:59.927,85.269,8
Lower/Y north,7490.0,2025-04-26 08:15:51.339,2025-04-26 08:16:10.529,19.19,2
Lower/Y north,7901.0,2025-04-26 13:39:34.677,2025-04-26 13:39:47.016,12.339,2
Lower/Y north,7490.0,2025-04-26 13:39:58.530,2025-04-26 13:40:10.868,12.338,2
Lower/Y north,7490.0,2025-04-26 17:00:17.993,2025-04-26 17:00:43.494,25.501,3
Lower/Y north,7901.0,2025-04-26 20:21:19.719,2025-04-26 20:21:32.608,12.889,2
Lower/Y north,7490.0,2025-04-27 04:34:31.794,2025-04-27 04:34:44.682,12.888,2
Lower/Y north,7901.0,2025-04-27 04:40:15.881,2025-04-27 04:40:26.849,10.968,2
Lower/Y north,7901.0,2025-04-27 05:23:26.025,2025-04-27 05:23:37.539,11.514,2
Lower/Y north,7490.0,2025-04-27 05:23:50.145,2025-04-27 05:24:14.274,24.129,3
Lower/Y north,7490.0,2025-04-27 05:56:47.801,2025-04-27 05:57:11.653,23.852,3
Lower/Y north,7490.0,2025-04-27 05:57:37.161,2025-04-27 05:58:35.562,58.401,6
Lower/Y north,7490.0,2025-04-27 06:17:52.587,2025-04-27 06:18:04.645,12.058,2
Lower/Y north,7901.0,2025-04-27 12:40:23.534,2025-04-27 12:40:36.149,12.615,2
Lower/Y north,7490.0,2025-04-27 12:40:47.936,2025-04-27 12:40:59.995,12.059,2
Lower/Y north,7901.0,2025-04-27 12:41:11.789,2025-04-27 12:41:23.575,11.786,2
Lower/Y north,7490.0,2025-04-27 13:58:45.720,2025-04-27 13:59:09.576,23.856,3
Lower/Y north,7490.0,2025-04-27 13:59:33.700,2025-04-27 13:59:45.490,11.79,2
Lower/Y north,7490.0,2025-04-28 13:19:42.874,2025-04-28 13:20:18.515,35.641,4
Lower/Y north,7901.0,2025-04-28 13:20:30.855,2025-04-28 13:20:55.259,24.404,3
Lower/Y north,7490.0,2025-04-28 14:18:08.663,2025-04-28 14:18:20.732,12.069,2
Lower/Y north,7901.0,2025-04-28 16:50:32.854,2025-04-28 16:50:54.240,21.386,2
Lower/Y north,7490.0,2025-04-28 20:17:08.621,2025-04-28 20:17:52.772,44.151,4
Lower/Y north,7901.0,2025-04-29 05:05:10.081,2025-04-29 05:05:22.144,12.063,2
Lower/Y north,7490.0,2025-04-29 05:37:41.723,2025-04-29 05:37:53.513,11.79,2
Lower/Y north,7901.0,2025-04-29 05:38:05.579,2025-04-29 05:38:17.639,12.06,2
Lower/Y north,7490.0,2025-04-29 14:36:45.794,2025-04-29 14:36:57.858,12.064,2
Lower/Y north,7901.0,2025-04-29 16:45:44.503,2025-04-29 16:45:55.742,11.239,2
Lower/Y north,7490.0,2025-04-30 05:18:28.054,2025-04-30 05:18:39.843,11.789,2
Lower/Y north,7490.0,2025-04-30 06:16:08.066,2025-04-30 06:16:43.713,35.647,4
Lower/Y north,7901.0,2025-04-30 08:26:47.960,2025-04-30 08:26:59.472,11.512,2
Lower/Y north,7490.0,2025-04-30 13:00:25.864,2025-04-30 13:00:38.754,12.89,2
Lower/Y north,7901.0,2025-04-30 13:00:50.543,2025-04-30 13:01:03.986,13.443,2
Lower/Y north,7490.0,2025-04-30 16:26:36.966,2025-04-30 16:26:48.480,11.514,2
Lower/Y north,7490.0,2025-05-01 04:47:21.811,2025-05-01 04:47:47.579,25.768,3
Lower/Y north,7490.0,2025-05-01 04:59:09.212,2025-05-01 04:59:21.271,12.059,2
Lower/Y north,7490.0,2025-05-01 05:17:48.160,2025-05-01 05:17:59.674,11.514,2
Lower/Y north,7490.0,2025-05-01 06:24:46.372,2025-05-01 06:25:34.629,48.257,5
Lower/Y north,7901.0,2025-05-01 06:55:06.137,2025-05-01 06:55:41.779,35.642,4
Lower/Y north,7490.0,2025-05-01 08:21:09.012,2025-05-01 08:22:51.556,102.544,3
Lower/Y north,7901.0,2025-05-01 13:36:00.866,2025-05-01 13:36:12.660,11.794,2
Lower/Y north,7490.0,2025-05-01 13:36:24.724,2025-05-01 13:36:36.513,11.789,2
Lower/Y north,7490.0,2025-05-01 20:25:09.826,2025-05-01 20:25:21.611,11.785,2
Lower/Y north,7490.0,2025-05-02 01:56:29.846,2025-05-02 01:56:41.638,11.792,2
Lower/Y north,7490.0,2025-05-02 04:40:26.065,2025-05-02 04:40:37.849,11.784,2
Lower/Y north,7490.0,2025-05-02 05:25:59.998,2025-05-02 05:26:35.643,35.645,4
Lower/Y north,7901.0,2025-05-02 05:26:47.707,2025-05-02 05:26:59.493,11.786,2
Lower/Y north,7490.0,2025-05-02 05:55:26.592,2025-05-02 05:55:38.658,12.066,2
Lower/Y north,7901.0,2025-05-02 05:55:50.449,2025-05-02 05:56:26.088,35.639,4
Lower/Y north,7490.0,2025-05-02 06:25:00.027,2025-05-02 06:25:26.349,26.322,3
Lower/Y north,7901.0,2025-05-02 12:41:39.507,2025-05-02 12:42:03.908,24.401,3
Lower/Y north,7490.0,2025-05-02 13:54:58.047,2025-05-02 13:55:22.450,24.403,3
Lower/Y north,7490.0,2025-05-02 17:29:31.516,2025-05-02 17:30:09.352,37.836,3
Lower/Y north,7452.0,2025-05-02 17:41:26.604,2025-05-02 17:47:19.484,352.88,31
Lower/Y north,7901.0,2025-05-02 18:10:37.564,2025-05-02 18:10:49.627,12.063,2
Lower/Y north,7901.0,2025-05-02 18:11:58.727,2025-05-02 18:12:10.239,11.512,2
Lower/Y north,7490.0,2025-05-02 18:12:21.755,2025-05-02 18:12:33.546,11.791,2
Lower/Y north,7901.0,2025-05-02 18:12:44.515,2025-05-02 18:12:56.578,12.063,2
Lower/Y north,7901.0,2025-05-02 18:13:19.610,2025-05-02 18:13:31.124,11.514,2
Lower/Y north,7490.0,2025-05-02 18:14:05.675,2025-05-02 18:14:28.437,22.762,2
Lower/Y north,7901.0,2025-05-02 18:15:03.252,2025-05-02 18:15:15.043,11.791,2
Lower/Y north,7490.0,2025-05-02 18:15:26.831,2025-05-02 18:15:53.156,26.325,3
Lower/Y north,7490.0,2025-05-02 18:21:43.555,2025-05-02 18:22:21.669,38.114,3
Lower/Y north,7901.0,2025-05-02 20:34:27.154,2025-05-02 20:35:01.431,34.277,4
Lower/Y north,7490.0,2025-05-02 20:36:01.470,2025-05-02 20:36:49.732,48.262,5
Lower/Y north,7490.0,2025-05-02 20:37:13.584,2025-05-02 20:38:13.362,59.778,6
Lower/Y north,7901.0,2025-05-03 04:59:10.865,2025-05-03 04:59:46.507,35.642,4
Lower/Y north,7490.0,2025-05-03 06:03:36.373,2025-05-03 06:04:22.707,46.334,4
Lower/Y north,7901.0,2025-05-03 06:04:35.325,2025-05-03 06:04:47.661,12.336,2
Lower/Y north,7490.0,2025-05-03 06:33:54.508,2025-05-03 06:34:28.505,33.997,3
Lower/Y north,7490.0,2025-05-03 06:35:15.396,2025-05-03 06:35:27.733,12.337,2
Lower/Y north,7490.0,2025-05-03 13:20:51.062,2025-05-03 13:21:14.648,23.586,3
Lower/Y north,7901.0,2025-05-03 14:14:06.469,2025-05-03 14:14:30.874,24.405,3
Lower/Y north,7490.0,2025-05-03 16:58:16.966,2025-05-03 16:58:39.449,22.483,3
Lower/Y north,7490.0,2025-05-03 16:59:03.029,2025-05-03 16:59:38.397,35.368,4
Lower/Y north,7901.0,2025-05-03 17:00:12.673,2025-05-03 17:01:33.012,80.339,8
Lower/Y north,7901.0,2025-05-03 17:01:55.771,2025-05-03 17:02:18.253,22.482,3
Lower/Y north,7901.0,2025-05-03 17:03:03.219,2025-05-03 17:03:14.735,11.516,2
Lower/Y north,7490.0,2025-05-03 17:03:50.647,2025-05-03 17:04:02.442,11.795,2
Lower/Y north,7490.0,2025-05-03 17:04:26.572,2025-05-03 17:06:14.880,108.308,10
Lower/Y north,7490.0,2025-05-03 17:13:47.288,2025-05-03 17:14:57.479,70.191,7
Lower/Y north,7901.0,2025-05-03 17:15:08.448,2025-05-03 17:15:32.027,23.579,3
Lower/Y north,7490.0,2025-05-03 17:15:43.543,2025-05-03 17:16:06.578,23.035,3
Lower/Y north,7490.0,2025-05-03 18:21:36.789,2025-05-03 18:22:24.770,47.981,5
Lower/Y north,7490.0,2025-05-03 18:22:48.905,2025-05-03 18:23:00.690,11.785,2
Lower/Y north,7901.0,2025-05-03 18:50:02.509,2025-05-03 18:50:14.023,11.514,2
Lower/Y north,7901.0,2025-05-03 19:00:05.728,2025-05-03 19:00:17.521,11.793,2
Lower/Y north,7490.0,2025-05-03 20:30:42.907,2025-05-03 20:31:43.774,60.867,6
Lower/Y north,7490.0,2025-05-04 02:28:45.953,2025-05-04 02:29:20.774,34.821,3
Lower/Y north,7901.0,2025-05-04 05:07:24.933,2025-05-04 05:07:49.341,24.408,3
Lower/Y north,7490.0,2025-05-04 05:08:12.919,2025-05-04 05:08:24.981,12.062,2
Lower/Y north,7901.0,2025-05-09 07:12:02.089,2025-05-09 07:12:30.880,28.791,3
Lower/Y north,7901.0,2025-05-13 07:57:06.701,2025-05-13 07:57:22.054,15.353,2
Lower/Y north,7901.0,2025-05-13 08:50:18.054,2025-05-13 08:51:07.142,49.088,5
Lower/Y north,7490.0,2025-05-13 13:22:48.346,2025-05-13 13:23:11.924,23.578,3
Lower/Y north,7490.0,2025-05-13 13:23:35.781,2025-05-13 13:23:47.847,12.066,2
Lower/Y north,7490.0,2025-05-13 18:26:41.242,2025-05-13 18:26:52.768,11.526,2
Lower/Y north,7901.0,2025-05-13 18:27:04.828,2025-05-13 18:27:16.892,12.064,2
Lower/Y north,7490.0,2025-05-13 18:27:28.954,2025-05-13 18:27:41.291,12.337,2
Lower/Y north,7490.0,2025-05-14 05:32:05.139,2025-05-14 05:32:20.765,15.626,2
Lower/Y north,7901.0,2025-05-14 07:10:52.220,2025-05-14 07:11:04.553,12.333,2
Lower/Y north,7490.0,2025-05-14 09:03:49.579,2025-05-14 09:04:06.305,16.726,2
Lower/Y north,7490.0,2025-05-14 12:53:56.387,2025-05-14 12:54:26.593,30.206,2
Lower/Y north,7901.0,2025-05-14 12:58:36.881,2025-05-14 12:58:52.784,15.903,2
Lower/Y north,7490.0,2025-05-14 20:59:21.026,2025-05-14 20:59:32.813,11.787,2
Lower/Y north,7490.0,2025-05-15 01:21:17.348,2025-05-15 01:22:04.776,47.428,5
Lower/Y north,7901.0,2025-05-15 05:37:37.129,2025-05-15 05:37:49.462,12.333,2
Lower/Y north,7490.0,2025-05-15 05:38:00.976,2025-05-15 05:38:37.186,36.21,4
Lower/Y north,7901.0,2025-05-15 05:51:52.549,2025-05-15 05:52:15.858,23.309,3
Lower/Y north,7901.0,2025-05-15 05:56:00.944,2025-05-15 05:56:23.700,22.756,2
Lower/Y north,7490.0,2025-05-15 05:56:35.759,2025-05-15 05:56:47.828,12.069,2
Lower/Y north,7490.0,2025-05-15 05:57:51.980,2025-05-15 05:58:28.170,36.19,4
Lower/Y north,7490.0,2025-05-15 05:58:51.751,2025-05-15 05:59:27.942,36.191,4
Lower/Y north,7490.0,2025-05-15 06:12:56.756,2025-05-15 06:13:20.881,24.125,3
Lower/Y north,7490.0,2025-05-15 06:21:11.918,2025-05-15 06:21:25.630,13.712,2
Lower/Y north,7490.0,2025-05-15 06:21:49.753,2025-05-15 06:22:02.365,12.612,2
Lower/Y north,7490.0,2025-05-15 13:04:01.279,2025-05-15 13:04:13.070,11.791,2
Lower/Y north,7901.0,2025-05-15 13:04:24.854,2025-05-15 13:04:49.255,24.401,3
Lower/Y north,7490.0,2025-05-16 05:18:22.751,2025-05-16 05:19:11.004,48.253,5
Lower/Y north,7490.0,2025-05-16 06:49:22.441,2025-05-16 06:49:56.987,34.546,4
Lower/Y north,7490.0,2025-05-16 09:08:40.677,2025-05-16 09:09:12.205,31.528,3
Lower/Y north,7490.0,2025-05-17 01:40:15.876,2025-05-17 01:40:40.278,24.402,3
Lower/Y north,7490.0,2025-05-17 04:59:27.600,2025-05-17 04:59:40.215,12.615,2
Lower/Y north,7490.0,2025-05-17 05:33:00.075,2025-05-17 05:33:12.409,12.334,2
Lower/Y north,7901.0,2025-05-17 05:33:24.201,2025-05-17 05:33:59.840,35.639,4
Lower/Y north,7490.0,2025-05-17 05:50:01.943,2025-05-17 05:50:37.588,35.645,4
Lower/Y north,7490.0,2025-05-17 13:45:37.777,2025-05-17 13:45:50.115,12.338,2
Lower/Y north,7901.0,2025-05-18 06:12:58.489,2025-05-18 06:13:21.789,23.3,3
Lower/Y north,7490.0,2025-05-18 06:13:34.128,2025-05-18 06:13:57.984,23.856,3
Lower/Y north,7490.0,2025-05-18 06:29:14.824,2025-05-18 06:29:39.228,24.404,3
Lower/Y north,7490.0,2025-05-18 18:29:02.331,2025-05-18 18:29:26.183,23.852,3
Lower/Y north,7490.0,2025-05-18 18:29:49.768,2025-05-18 18:30:38.025,48.257,5
Lower/Y north,7901.0,2025-05-18 18:44:20.835,2025-05-18 18:44:32.355,11.52,2
Lower/Y north,7490.0,2025-05-18 18:45:31.027,2025-05-18 18:45:43.093,12.066,2
Lower/Y north,7901.0,2025-05-18 19:41:49.976,2025-05-18 19:42:14.102,24.126,3
Lower/Y north,7901.0,2025-05-18 21:09:37.161,2025-05-18 21:10:15.823,38.662,4
Lower/Y north,7490.0,2025-05-19 05:14:37.702,2025-05-19 05:15:14.712,37.01,4
Lower/Y north,7490.0,2025-05-19 05:30:33.743,2025-05-19 05:30:45.801,12.058,2
Lower/Y north,7901.0,2025-05-19 05:30:57.320,2025-05-19 05:31:09.109,11.789,2
Lower/Y north,7490.0,2025-05-19 06:04:05.914,2025-05-19 06:04:18.247,12.333,2
Lower/Y north,7490.0,2025-05-19 06:04:42.101,2025-05-19 06:04:53.888,11.787,2
Lower/Y north,7901.0,2025-05-19 06:55:26.225,2025-05-19 06:55:37.466,11.241,2
Lower/Y north,7490.0,2025-05-19 07:08:37.232,2025-05-19 07:09:37.845,60.613,6
Lower/Y north,7490.0,2025-05-19 12:25:42.861,2025-05-19 12:25:56.021,13.16,2
Lower/Y north,7490.0,2025-05-19 12:36:06.606,2025-05-19 12:36:37.325,30.719,3
Lower/Y north,7490.0,2025-05-19 14:23:24.289,2025-05-19 14:23:47.867,23.578,3
Lower/Y north,7490.0,2025-05-20 01:44:33.038,2025-05-20 01:44:45.650,12.612,2
Lower/Y north,7490.0,2025-05-20 01:45:34.174,2025-05-20 01:45:45.963,11.789,2
Lower/Y north,7901.0,2025-05-20 05:44:22.028,2025-05-20 05:44:34.091,12.063,2
Lower/Y north,7901.0,2025-05-20 05:45:22.071,2025-05-20 05:45:45.925,23.854,3
Lower/Y north,7901.0,2025-05-20 06:08:24.768,2025-05-20 06:08:36.555,11.787,2
Lower/Y north,7490.0,2025-05-20 06:08:48.345,2025-05-20 06:09:47.290,58.945,6
Lower/Y north,7901.0,2025-05-20 09:18:45.549,2025-05-20 09:19:27.768,42.219,4
Lower/Y north,7490.0,2025-05-20 09:20:03.959,2025-05-20 09:20:16.020,12.061,2
Lower/Y north,7901.0,2025-05-20 12:09:41.584,2025-05-20 12:09:54.743,13.159,2
Lower/Y north,7490.0,2025-05-20 12:10:30.670,2025-05-20 12:10:54.794,24.124,3
Lower/Y north,7490.0,2025-05-20 12:11:17.555,2025-05-20 12:11:29.621,12.066,2
Lower/Y north,7901.0,2025-05-20 12:11:41.682,2025-05-20 12:11:54.019,12.337,2
Lower/Y north,7490.0,2025-05-20 13:04:34.690,2025-05-20 13:04:47.304,12.614,2
Lower/Y north,7490.0,2025-05-20 13:05:10.878,2025-05-20 13:05:23.218,12.34,2
Lower/Y north,7901.0,2025-05-20 14:42:22.280,2025-05-20 14:42:46.406,24.126,2
Lower/Y north,7490.0,2025-05-21 01:49:17.075,2025-05-21 01:49:29.414,12.339,2
Lower/Y north,7901.0,2025-05-21 01:49:40.927,2025-05-21 01:49:53.265,12.338,2
Lower/Y north,7490.0,2025-05-21 05:25:37.906,2025-05-21 05:25:50.247,12.341,2
Lower/Y north,7490.0,2025-05-21 06:34:50.002,2025-05-21 06:35:26.192,36.19,4
Lower/Y north,7490.0,2025-05-21 06:47:25.621,2025-05-21 06:47:49.480,23.859,3
Lower/Y north,7901.0,2025-05-21 06:48:00.997,2025-05-21 06:48:12.517,11.52,2
Lower/Y north,7490.0,2025-05-21 09:21:28.010,2025-05-21 09:21:39.799,11.789,2
Lower/Y north,7490.0,2025-05-22 05:05:59.268,2025-05-22 05:06:22.844,23.576,3
Lower/Y north,7490.0,2025-05-22 05:06:47.246,2025-05-22 05:06:58.758,11.512,2
Lower/Y north,7490.0,2025-05-22 05:35:42.776,2025-05-22 05:35:54.851,12.075,2
Lower/Y north,7490.0,2025-05-22 05:48:12.087,2025-05-22 05:48:35.391,23.304,3
Lower/Y north,7490.0,2025-05-22 05:48:59.788,2025-05-22 05:49:11.303,11.515,2
Lower/Y north,7901.0,2025-05-22 05:52:20.787,2025-05-22 05:52:32.816,12.029,2
Lower/Y north,7490.0,2025-05-22 09:23:43.819,2025-05-22 09:23:55.884,12.065,2
Lower/Y north,7490.0,2025-05-22 12:24:34.371,2025-05-22 12:24:54.383,20.012,2
Lower/Y north,7490.0,2025-05-22 12:45:24.887,2025-05-22 12:45:49.015,24.128,3
Lower/Y north,7490.0,2025-05-22 12:46:12.869,2025-05-22 12:46:36.994,24.125,3
Lower/Y north,7490.0,2025-05-22 13:42:31.810,2025-05-22 13:42:43.872,12.062,2
Lower/Y north,7901.0,2025-05-25 23:46:49.400,2025-05-25 23:47:00.918,11.518,2
Lower/Y north,7901.0,2025-05-26 05:31:19.047,2025-05-26 05:31:30.836,11.789,2
Lower/Y north,7490.0,2025-05-26 05:31:42.903,2025-05-26 05:32:18.826,35.923,4
Lower/Y north,7901.0,2025-05-26 05:32:30.888,2025-05-26 05:32:54.741,23.853,3
Lower/Y north,7490.0,2025-05-26 06:42:01.335,2025-05-26 06:42:41.913,40.578,4
Lower/Y north,7901.0,2025-05-26 06:46:07.557,2025-05-26 06:46:19.896,12.339,2
Lower/Y north,7490.0,2025-05-26 09:33:35.011,2025-05-26 09:33:47.345,12.334,2
Lower/Y north,7490.0,2025-05-26 09:48:42.270,2025-05-26 09:50:15.491,93.221,5
Lower/Y north,7490.0,2025-05-26 13:20:18.467,2025-05-26 13:20:53.832,35.365,4
Lower/Y north,7901.0,2025-05-26 13:21:06.446,2025-05-26 13:21:17.961,11.515,2
Lower/Y north,7901.0,2025-05-26 13:45:48.885,2025-05-26 13:46:01.226,12.341,2
Lower/Y north,7901.0,2025-05-26 20:03:34.494,2025-05-26 20:03:47.106,12.612,2
Lower/Y north,7490.0,2025-05-27 05:12:10.933,2025-05-27 05:12:35.063,24.13,3
Lower/Y north,7901.0,2025-05-27 05:12:46.848,2025-05-27 05:13:10.976,24.128,3
Lower/Y north,7901.0,2025-05-27 05:37:34.778,2025-05-27 05:37:58.902,24.124,3
Lower/Y north,7490.0,2025-05-27 05:38:11.237,2025-05-27 05:38:22.753,11.516,2
Lower/Y north,7901.0,2025-05-27 05:48:38.266,2025-05-27 05:49:06.778,28.512,3
Lower/Y north,7490.0,2025-05-27 07:26:34.501,2025-05-27 07:26:58.899,24.398,3
Lower/Y north,7490.0,2025-05-27 13:38:50.802,2025-05-27 13:39:14.931,24.129,3
Lower/Y north,7490.0,2025-05-28 04:53:19.515,2025-05-28 04:53:43.368,23.853,3
Lower/Y north,7490.0,2025-05-28 06:24:41.708,2025-05-28 06:24:54.045,12.337,2
Lower/Y north,7490.0,2025-05-28 06:25:42.030,2025-05-28 06:25:53.819,11.789,2
Lower/Y north,7490.0,2025-05-28 13:25:40.661,2025-05-28 13:25:52.726,12.065,2
Lower/Y north,7490.0,2025-05-28 13:26:16.855,2025-05-28 13:26:28.917,12.062,2
Lower/Y north,7490.0,2025-05-28 13:26:52.771,2025-05-28 13:27:04.839,12.068,2
Lower/Y north,7490.0,2025-05-28 13:57:12.022,2025-05-28 13:57:35.876,23.854,3
Lower/Y north,7490.0,2025-05-28 13:58:00.003,2025-05-28 13:58:11.796,11.793,2
Lower/Y north,7490.0,2025-05-28 18:50:52.659,2025-05-28 18:51:30.220,37.561,3
Lower/Y north,7901.0,2025-05-29 00:50:37.828,2025-05-29 00:51:02.227,24.399,3
Lower/Y north,7901.0,2025-05-29 02:12:52.315,2025-05-29 02:13:14.247,21.932,2
Lower/Y north,7490.0,2025-05-29 04:34:43.412,2025-05-29 04:34:54.929,11.517,2
Lower/Y north,7490.0,2025-05-29 05:26:42.316,2025-05-29 05:27:08.637,26.321,3
Lower/Y north,7490.0,2025-05-29 06:44:55.047,2025-05-29 06:45:18.901,23.854,3
Lower/Y north,7490.0,2025-05-29 07:04:26.605,2025-05-29 07:05:03.618,37.013,4
Lower/Y north,7901.0,2025-05-29 07:05:15.958,2025-05-29 07:05:28.018,12.06,2
Lower/Y north,7490.0,2025-05-29 08:05:36.266,2025-05-29 08:05:48.329,12.063,2
Lower/Y north,7490.0,2025-05-29 12:27:16.697,2025-05-29 12:27:29.309,12.612,2
Lower/Y north,7490.0,2025-05-29 12:58:02.183,2025-05-29 12:58:15.623,13.44,2
Lower/Y north,7490.0,2025-05-29 14:16:07.539,2025-05-29 14:17:07.314,59.775,6
Lower/Y north,7901.0,2025-05-29 21:43:58.281,2025-05-29 21:44:42.697,44.416,5
Lower/Y north,7901.0,2025-05-30 00:53:41.375,2025-05-30 00:54:27.166,45.791,3
Lower/Y north,7901.0,2025-05-30 04:16:25.564,2025-05-30 04:16:37.900,12.336,2
Lower/Y north,7490.0,2025-05-30 04:27:57.433,2025-05-30 04:28:09.493,12.06,2
Lower/Y north,7490.0,2025-05-30 05:59:41.961,2025-05-30 05:59:54.296,12.335,2
Lower/Y north,7490.0,2025-05-30 06:00:17.877,2025-05-30 06:00:29.942,12.065,2
Lower/Y north,7490.0,2025-05-30 13:06:09.162,2025-05-30 13:06:56.867,47.705,5
Lower/Y north,7901.0,2025-05-30 13:07:08.931,2025-05-30 13:07:20.993,12.062,2
Lower/Y north,7490.0,2025-05-30 13:07:32.786,2025-05-30 13:07:44.849,12.063,2
Lower/Y north,7901.0,2025-05-30 14:35:19.371,2025-05-30 14:35:31.441,12.07,2
Lower/Y north,7490.0,2025-05-30 16:52:30.091,2025-05-30 16:52:45.170,15.079,2
Lower/Y north,7490.0,2025-05-30 18:14:27.717,2025-05-30 18:14:58.697,30.98,3
Lower/Y north,7490.0,2025-05-30 23:49:02.522,2025-05-30 23:50:01.192,58.67,2
Lower/Y north,7490.0,2025-05-31 00:59:10.622,2025-05-31 00:59:36.669,26.047,3
Lower/Y north,7901.0,2025-05-31 00:59:49.008,2025-05-31 01:00:00.798,11.79,2
Lower/Y north,7490.0,2025-05-31 01:09:20.384,2025-05-31 01:09:32.723,12.339,2
Lower/Y north,7490.0,2025-05-31 01:09:56.577,2025-05-31 01:10:09.462,12.885,2
Lower/Y north,7901.0,2025-05-31 05:37:47.636,2025-05-31 05:38:23.829,36.193,4
Lower/Y north,7901.0,2025-05-31 05:38:47.956,2025-05-31 05:39:00.015,12.059,2
Lower/Y north,7901.0,2025-05-31 05:39:23.869,2025-05-31 05:39:35.936,12.067,2
Lower/Y north,7490.0,2025-05-31 05:39:47.996,2025-05-31 05:40:00.060,12.064,2
Lower/Y north,7490.0,2025-05-31 06:43:58.234,2025-05-31 06:44:50.873,52.639,2
Lower/Y north,7490.0,2025-05-31 06:53:29.060,2025-05-31 06:54:41.719,72.659,6
Lower/Y north,7901.0,2025-05-31 13:07:29.391,2025-05-31 13:07:40.909,11.518,2
Lower/Y north,7901.0,2025-05-31 13:16:48.169,2025-05-31 13:17:00.780,12.611,2
Lower/Y north,7490.0,2025-05-31 13:17:12.847,2025-05-31 13:17:49.309,36.462,4
Lower/Y north,7490.0,2025-05-31 13:46:56.892,2025-05-31 13:47:32.803,35.911,4
Lower/Y north,7490.0,2025-06-01 01:04:12.649,2025-06-01 01:04:48.839,36.19,4
Lower/Y north,7901.0,2025-06-01 05:19:10.965,2025-06-01 05:19:23.305,12.34,2
Lower/Y north,7490.0,2025-06-01 05:19:34.819,2025-06-01 05:19:58.944,24.125,3
Lower/Y north,7901.0,2025-06-01 05:26:15.938,2025-06-01 05:26:28.283,12.345,2
Lower/Y north,7490.0,2025-06-01 05:40:07.795,2025-06-01 05:40:19.852,12.057,2
Lower/Y north,7490.0,2025-06-01 05:51:03.341,2025-06-01 05:51:15.129,11.788,2
Lower/Y north,7490.0,2025-06-01 05:51:40.361,2025-06-01 05:51:52.969,12.608,2
Lower/Y north,7490.0,2025-06-01 08:08:04.193,2025-06-01 08:09:28.913,84.72,3
Lower/Y north,7901.0,2025-06-01 20:10:16.371,2025-06-01 20:10:29.256,12.885,2
Lower/Y north,7901.0,2025-06-01 21:50:19.668,2025-06-01 21:51:43.561,83.893,6
Lower/Y north,7490.0,2025-06-01 21:52:18.653,2025-06-01 21:52:30.720,12.067,2
Lower/Y north,7901.0,2025-06-01 21:52:42.504,2025-06-01 21:52:54.569,12.065,2
Lower/Y north,7901.0,2025-06-01 21:53:18.698,2025-06-01 21:54:14.354,55.656,6
Lower/Y north,7490.0,2025-06-01 21:54:25.597,2025-06-01 21:55:01.515,35.918,4
Lower/Y north,7901.0,2025-06-01 21:55:13.574,2025-06-01 21:55:25.086,11.512,2
Lower/Y north,7901.0,2025-06-01 21:55:48.939,2025-06-01 21:56:01.004,12.065,2
Lower/Y north,7901.0,2025-06-02 01:08:27.659,2025-06-02 01:08:40.271,12.612,2
Lower/Y north,7901.0,2025-06-02 06:22:43.818,2025-06-02 06:23:07.942,24.124,3
Lower/Y north,7490.0,2025-06-02 06:33:38.276,2025-06-02 06:34:15.017,36.741,4
Lower/Y north,7490.0,2025-06-02 09:48:51.561,2025-06-02 09:49:03.077,11.516,2
Lower/Y north,7901.0,2025-06-02 13:26:46.945,2025-06-02 13:27:10.801,23.856,3
Lower/Y north,7490.0,2025-06-02 13:27:23.138,2025-06-02 13:27:59.062,35.924,4
Lower/Y north,7901.0,2025-06-02 13:53:48.979,2025-06-02 13:54:00.771,11.792,2
Lower/Y north,7490.0,2025-06-02 17:07:49.139,2025-06-02 17:08:29.718,40.579,2
Lower/Y north,7490.0,2025-06-02 18:35:58.031,2025-06-02 18:36:17.779,19.748,2
Lower/Y north,7901.0,2025-06-03 01:13:29.326,2025-06-03 01:13:41.109,11.783,2
Lower/Y north,7490.0,2025-06-03 01:13:52.905,2025-06-03 01:14:17.576,24.671,3
Lower/Y north,7901.0,2025-06-03 02:09:06.046,2025-06-03 02:09:17.832,11.786,2
Lower/Y north,7490.0,2025-06-03 04:41:08.982,2025-06-03 04:41:32.839,23.857,3
Lower/Y north,7490.0,2025-06-03 20:14:54.051,2025-06-03 20:15:19.274,25.223,3
Lower/Y north,7490.0,2025-06-03 20:24:05.680,2025-06-03 20:24:18.019,12.339,2
Lower/Y north,7901.0,2025-06-04 00:54:47.500,2025-06-04 00:55:03.949,16.449,2
Lower/Y north,7901.0,2025-06-04 01:17:42.771,2025-06-04 01:18:11.837,29.066,3
Lower/Y north,7490.0,2025-06-04 04:22:32.926,2025-06-04 04:22:56.775,23.849,3
Lower/Y north,7490.0,2025-06-04 08:20:54.699,2025-06-04 08:21:11.970,17.271,2
Lower/Y north,7490.0,2025-06-04 13:03:50.729,2025-06-04 13:04:15.957,25.228,3
Lower/Y north,7490.0,2025-06-04 13:07:01.831,2025-06-04 13:07:38.849,37.018,4
Lower/Y north,7490.0,2025-06-04 13:08:02.983,2025-06-04 13:08:15.316,12.333,2
Lower/Y north,7490.0,2025-06-04 21:55:55.875,2025-06-04 21:56:12.326,16.451,2
